Route_ID,Route_Name,Route,Short Name,Long Name,Description,Mode,Trip,Sign,Service,Length,Direction
862,240-R-3,240,240,Avon Square - Ashmont,Local Bus,3,38303770,Quincy Center via North Randolph,BUS42018-hbq48011-Weekday-02,10.3677,R
863,240-R-4,240,240,Avon Square - Ashmont,Local Bus,3,38303646,Ashmont,BUS42018-hbq48011-Weekday-02,9.34674,R
864,240-R-5,240,240,Avon Square - Ashmont,Local Bus,3,38303479,Ashmont,BUS42018-hbq48011-Weekday-02,10.3314,R
865,240-R-6,240,240,Avon Square - Ashmont,Local Bus,3,38303431,Ashmont,BUS42018-hbq48011-Weekday-02,11.5231,R
866,245-F-1,245,245,Quincy Center - Mattapan via Quarry Street & Edge Hill Road,Local Bus,3,38303510,Quincy Center via Brook Rd,BUS42018-hbq48011-Weekday-02,7.55863,F
867,245-F-2,245,245,Quincy Center - Mattapan via Quarry Street & Edge Hill Road,Local Bus,3,38303740,Quincy Center via Canton Ave,BUS42018-hbq48011-Weekday-02,7.77281,F
868,245-F-3,245,245,Quincy Center - Mattapan via Quarry Street & Edge Hill Road,Local Bus,3,38303684,Quincy Center,BUS42018-hbq48011-Weekday-02,8.03079,F
869,245-F-4,245,245,Quincy Center - Mattapan via Quarry Street & Edge Hill Road,Local Bus,3,38303584,Quincy Center via Brook Rd & Alleyne St,BUS42018-hbq48011-Weekday-02,8.13028,F
870,245-R-1,245,245,Quincy Center - Mattapan via Quarry Street & Edge Hill Road,Local Bus,3,38303788,Beale & Newport,BUS42018-hbq48011-Weekday-02,4.7681,R
871,245-R-2,245,245,Quincy Center - Mattapan via Quarry Street & Edge Hill Road,Local Bus,3,38303509,Mattapan via Brook Rd,BUS42018-hbq48011-Weekday-02,7.60271,R
872,245-R-3,245,245,Quincy Center - Mattapan via Quarry Street & Edge Hill Road,Local Bus,3,38303583,Mattapan,BUS42018-hbq48011-Weekday-02,8.29,R
873,16-F-9,16,16,Forest Hills - Andrew or UMass,Local Bus,3,38184672,Forest Hills,BUS42018-hbs48sp1-Weekday-02,4.33907,F
874,16-R-11,16,16,Forest Hills - Andrew or UMass,Local Bus,3,38184664,Andrew,BUS42018-hbs48sp1-Weekday-02,4.25474,R
875,28-F-6,28,28,Mattapan - Ruggles,Key Bus,3,38184996,Mattapan,BUS42018-hbs48sp1-Weekday-02,5.87599,F
876,28-R-5,28,28,Mattapan - Ruggles,Key Bus,3,38184995,Ruggles,BUS42018-hbs48sp1-Weekday-02,5.70205,R
877,39-F-5,39,39,Forest Hills - Back Bay Station,Key Bus,3,38185502,Forest Hills,BUS42018-hbs48sp1-Weekday-02,3.15264,F
878,39-F-6,39,39,Forest Hills - Back Bay Station,Key Bus,3,38184654,Forest Hills,BUS42018-hbs48sp1-Weekday-02,4.97467,F
879,39-R-5,39,39,Forest Hills - Back Bay Station,Key Bus,3,38185504,Longwood Ave,BUS42018-hbs48sp1-Weekday-02,3.3188,R
880,39-R-6,39,39,Forest Hills - Back Bay Station,Key Bus,3,38184653,Back Bay,BUS42018-hbs48sp1-Weekday-02,5.18261,R
881,741-F-1,741,SL1,Logan Airport - South Station,Key Bus,3,38183628,Logan Airport,BUS42018-hbs48sp1-Weekday-02,4.76982,F
882,741-R-3,741,SL1,Logan Airport - South Station,Key Bus,3,38183643,South Station,BUS42018-hbs48sp1-Weekday-02,4.49701,R
883,741-R-4,741,SL1,Logan Airport - South Station,Key Bus,3,38183636,South Station,BUS42018-hbs48sp1-Weekday-02,6.37892,R
884,742-F-1,742,SL2,Design Center - South Station,Key Bus,3,38183690,Drydock,BUS42018-hbs48sp1-Weekday-02,2.24323,F
885,742-F-2,742,SL2,Design Center - South Station,Key Bus,3,38183674,Drydock,BUS42018-hbs48sp1-Weekday-02,2.85588,F
886,742-R-1,742,SL2,Design Center - South Station,Key Bus,3,38183675,South Station,BUS42018-hbs48sp1-Weekday-02,2.96831,R
887,742-R-2,742,SL2,Design Center - South Station,Key Bus,3,38183793,South Station,BUS42018-hbs48sp1-Weekday-02,3.49259,R
888,742-R-3,742,SL2,Design Center - South Station,Key Bus,3,38183691,South Station,BUS42018-hbs48sp1-Weekday-02,3.58095,R
889,743-F-1,743,SL3,Chelsea - South Station,Key Bus,3,38185253,Chelsea,BUS42018-hbs48sp1-Weekday-02,7.18482,F
890,743-R-1,743,SL3,Chelsea - South Station,Key Bus,3,38185257,South Station,BUS42018-hbs48sp1-Weekday-02,12.3991,R
891,743-R-2,743,SL3,Chelsea - South Station,Key Bus,3,38185255,South Station,BUS42018-hbs48sp1-Weekday-02,14.2811,R
892,746-F-1,746,,Silver Line Way - South Station,Key Bus,3,38183670,Silver Line Way,BUS42018-hbs48sp1-Weekday-02,1.64999,F
893,746-R-1,746,,Silver Line Way - South Station,Key Bus,3,38183645,South Station,BUS42018-hbs48sp1-Weekday-02,2.35019,R
894,749-F-1,749,SL5,Dudley - Downtown Crossing,Key Bus,3,38184169,Dudley,BUS42018-hbs48sp1-Weekday-02,2.41745,F
895,749-R-1,749,SL5,Dudley - Downtown Crossing,Key Bus,3,38184168,Downtown,BUS42018-hbs48sp1-Weekday-02,2.2533,R
896,751-F-3,751,SL4,Dudley - South Station,Key Bus,3,38184427,Dudley,BUS42018-hbs48sp1-Weekday-02,2.45995,F
897,751-R-1,751,SL4,Dudley - South Station,Key Bus,3,38184426,South Station,BUS42018-hbs48sp1-Weekday-02,2.3671,R
898,16-F-10,16,16,Forest Hills - Andrew or UMass,Local Bus,3,38168324,Forest Hills,BUS42018-hbs48sw1-Weekday-02,4.33907,F
899,16-R-12,16,16,Forest Hills - Andrew or UMass,Local Bus,3,38168316,Andrew,BUS42018-hbs48sw1-Weekday-02,4.25474,R
900,28-F-7,28,28,Mattapan - Ruggles,Key Bus,3,38168648,Mattapan,BUS42018-hbs48sw1-Weekday-02,5.87599,F
901,28-R-6,28,28,Mattapan - Ruggles,Key Bus,3,38168647,Ruggles,BUS42018-hbs48sw1-Weekday-02,5.70205,R
902,39-F-7,39,39,Forest Hills - Back Bay Station,Key Bus,3,38169158,Forest Hills,BUS42018-hbs48sw1-Weekday-02,3.15264,F
903,39-F-8,39,39,Forest Hills - Back Bay Station,Key Bus,3,38168306,Forest Hills,BUS42018-hbs48sw1-Weekday-02,4.97467,F
904,39-R-7,39,39,Forest Hills - Back Bay Station,Key Bus,3,38169160,Longwood Ave,BUS42018-hbs48sw1-Weekday-02,3.3188,R
905,39-R-8,39,39,Forest Hills - Back Bay Station,Key Bus,3,38168305,Back Bay,BUS42018-hbs48sw1-Weekday-02,5.18261,R
906,741-F-2,741,SL1,Logan Airport - South Station,Key Bus,3,38167277,Logan Airport,BUS42018-hbs48sw1-Weekday-02,4.76982,F
907,741-R-5,741,SL1,Logan Airport - South Station,Key Bus,3,38167292,South Station,BUS42018-hbs48sw1-Weekday-02,4.49701,R
908,741-R-6,741,SL1,Logan Airport - South Station,Key Bus,3,38167285,South Station,BUS42018-hbs48sw1-Weekday-02,6.37892,R
909,742-F-3,742,SL2,Design Center - South Station,Key Bus,3,38167339,Drydock,BUS42018-hbs48sw1-Weekday-02,2.24323,F
910,742-F-4,742,SL2,Design Center - South Station,Key Bus,3,38167323,Drydock,BUS42018-hbs48sw1-Weekday-02,2.85588,F
911,742-R-4,742,SL2,Design Center - South Station,Key Bus,3,38167324,South Station,BUS42018-hbs48sw1-Weekday-02,2.96831,R
912,742-R-5,742,SL2,Design Center - South Station,Key Bus,3,38167442,South Station,BUS42018-hbs48sw1-Weekday-02,3.49259,R
913,742-R-6,742,SL2,Design Center - South Station,Key Bus,3,38167340,South Station,BUS42018-hbs48sw1-Weekday-02,3.58095,R
914,743-F-2,743,SL3,Chelsea - South Station,Key Bus,3,38168909,Chelsea,BUS42018-hbs48sw1-Weekday-02,7.18482,F
915,743-R-3,743,SL3,Chelsea - South Station,Key Bus,3,38168913,South Station,BUS42018-hbs48sw1-Weekday-02,12.3991,R
916,743-R-4,743,SL3,Chelsea - South Station,Key Bus,3,38168911,South Station,BUS42018-hbs48sw1-Weekday-02,14.2811,R
917,746-F-2,746,,Silver Line Way - South Station,Key Bus,3,38167319,Silver Line Way,BUS42018-hbs48sw1-Weekday-02,1.64999,F
918,746-R-2,746,,Silver Line Way - South Station,Key Bus,3,38167294,South Station,BUS42018-hbs48sw1-Weekday-02,2.35019,R
919,749-F-2,749,SL5,Dudley - Downtown Crossing,Key Bus,3,38167821,Dudley,BUS42018-hbs48sw1-Weekday-02,2.41745,F
920,749-R-2,749,SL5,Dudley - Downtown Crossing,Key Bus,3,38167820,Downtown,BUS42018-hbs48sw1-Weekday-02,2.2533,R
921,751-F-4,751,SL4,Dudley - South Station,Key Bus,3,38168079,Dudley,BUS42018-hbs48sw1-Weekday-02,2.45995,F
922,751-R-2,751,SL4,Dudley - South Station,Key Bus,3,38168078,South Station,BUS42018-hbs48sw1-Weekday-02,2.3671,R
923,350-F-1,350,350,North Burlington - Alewife,Local Bus,3,38262815,Burlington Mall,BUS42018-hbt48011-Weekday-02,9.87919,F
924,350-F-2,350,350,North Burlington - Alewife,Local Bus,3,38262868,Burlington,BUS42018-hbt48011-Weekday-02,8.7065,F
925,350-F-3,350,350,North Burlington - Alewife,Local Bus,3,38262816,Burlington,BUS42018-hbt48011-Weekday-02,10.6246,F
926,350-F-4,350,350,North Burlington - Alewife,Local Bus,3,38262813,Burlington via Mall Rd,BUS42018-hbt48011-Weekday-02,13.1062,F
927,350-F-5,350,350,North Burlington - Alewife,Local Bus,3,38262818,Burlington via Mall,BUS42018-hbt48011-Weekday-02,13.9415,F
928,350-R-1,350,350,North Burlington - Alewife,Local Bus,3,38262067,Arlington Center,BUS42018-hbt48011-Weekday-02,8.72103,R
929,350-R-2,350,350,North Burlington - Alewife,Local Bus,3,38262812,Alewife,BUS42018-hbt48011-Weekday-02,10.6398,R
930,350-R-3,350,350,North Burlington - Alewife,Local Bus,3,38262817,Alewife via Mall,BUS42018-hbt48011-Weekday-02,13.9053,R
931,351-F-1,351,351,Oak Park/Bedford Woods - Alewife,Commuter Bus,3,38262875,Oak Park & Bedford Woods (Express),BUS42018-hbt48011-Weekday-02,21.8395,F
932,351-R-1,351,351,Oak Park/Bedford Woods - Alewife,Commuter Bus,3,38262871,Alewife (Express),BUS42018-hbt48011-Weekday-02,21.2611,R
933,62-F-1,62,62,Bedford VA Hospital - Alewife,Local Bus,3,38261507,Lexington Center,BUS42018-hbt48011-Weekday-02,6.68048,F
934,62-F-2,62,62,Bedford VA Hospital - Alewife,Local Bus,3,38261487,Bedford Center,BUS42018-hbt48011-Weekday-02,10.8153,F
935,62-F-3,62,62,Bedford VA Hospital - Alewife,Local Bus,3,38261489,Bedford VA,BUS42018-hbt48011-Weekday-02,12.3202,F
936,62-R-1,62,62,Bedford VA Hospital - Alewife,Local Bus,3,38261500,Alewife,BUS42018-hbt48011-Weekday-02,6.37334,R
937,62-R-2,62,62,Bedford VA Hospital - Alewife,Local Bus,3,38261488,Alewife,BUS42018-hbt48011-Weekday-02,11.0793,R
938,62-R-3,62,62,Bedford VA Hospital - Alewife,Local Bus,3,38261490,Alewife,BUS42018-hbt48011-Weekday-02,12.1609,R
939,64-F-1,64,64,Oak Square - University Park or Kendall/MIT,Local Bus,3,38261544,Faneuil Square,BUS42018-hbt48011-Weekday-02,4.21396,F
940,64-F-2,64,64,Oak Square - University Park or Kendall/MIT,Local Bus,3,38261530,Oak Square,BUS42018-hbt48011-Weekday-02,5.02807,F
941,64-F-3,64,64,Oak Square - University Park or Kendall/MIT,Local Bus,3,38261521,Oak Square,BUS42018-hbt48011-Weekday-02,6.02694,F
942,64-R-1,64,64,Oak Square - University Park or Kendall/MIT,Local Bus,3,38261528,University Park,BUS42018-hbt48011-Weekday-02,5.41646,R
943,64-R-2,64,64,Oak Square - University Park or Kendall/MIT,Local Bus,3,38261522,Kendall/MIT,BUS42018-hbt48011-Weekday-02,6.35871,R
944,67-F-1,67,67,Turkey Hill - Alewife,Local Bus,3,38261591,Turkey Hill via Arlington Center,BUS42018-hbt48011-Weekday-02,4.4554,F
945,67-R-1,67,67,Turkey Hill - Alewife,Local Bus,3,38261592,Alewife via Arlington Center,BUS42018-hbt48011-Weekday-02,4.62136,R
946,68-F-1,68,68,Harvard - Kendall/MIT,Local Bus,3,38261638,Harvard,BUS42018-hbt48011-Weekday-02,2.11874,F
947,68-R-1,68,68,Harvard - Kendall/MIT,Local Bus,3,38261637,Kendall/MIT,BUS42018-hbt48011-Weekday-02,2.23113,R
948,69-F-1,69,69,Harvard - Lechmere,Local Bus,3,38261676,Harvard,BUS42018-hbt48011-Weekday-02,2.35729,F
949,69-R-1,69,69,Harvard - Lechmere,Local Bus,3,38261682,Lechmere,BUS42018-hbt48011-Weekday-02,1.71451,R
950,69-R-2,69,69,Harvard - Lechmere,Local Bus,3,38261675,Lechmere,BUS42018-hbt48011-Weekday-02,2.35882,R
951,70-F-1,70,70,"Cedarwood - Central Square, Cambridge",Local Bus,3,38261832,Watertown Square,BUS42018-hbt48011-Weekday-02,4.19277,F
952,70-F-2,70,70,"Cedarwood - Central Square, Cambridge",Local Bus,3,38262910,Waltham Center,BUS42018-hbt48011-Weekday-02,7.26309,F
953,70-F-3,70,70,"Cedarwood - Central Square, Cambridge",Local Bus,3,38261789,Waltham Center,BUS42018-hbt48011-Weekday-02,7.59691,F
954,70-F-4,70,70,"Cedarwood - Central Square, Cambridge",Local Bus,3,38261785,Market Place Dr,BUS42018-hbt48011-Weekday-02,9.84486,F
955,70-F-5,70,70,"Cedarwood - Central Square, Cambridge",Local Bus,3,38261783,Cedarwood,BUS42018-hbt48011-Weekday-02,9.46555,F
956,70-R-1,70,70,"Cedarwood - Central Square, Cambridge",Local Bus,3,38261880,Central Square,BUS42018-hbt48011-Weekday-02,7.67322,R
957,70-R-2,70,70,"Cedarwood - Central Square, Cambridge",Local Bus,3,38261792,University Park,BUS42018-hbt48011-Weekday-02,7.82311,R
958,70-R-3,70,70,"Cedarwood - Central Square, Cambridge",Local Bus,3,38261784,University Park,BUS42018-hbt48011-Weekday-02,9.80217,R
959,70-R-4,70,70,"Cedarwood - Central Square, Cambridge",Local Bus,3,38261780,University Park,BUS42018-hbt48011-Weekday-02,9.87124,R
960,70A-F-1,70A,70A,"North Waltham - Central Square, Cambridge",Local Bus,3,38261781,North Waltham,BUS42018-hbt48011-Weekday-02,11.3031,F
961,70A-F-2,70A,70A,"North Waltham - Central Square, Cambridge",Local Bus,3,38261803,North Waltham,BUS42018-hbt48011-Weekday-02,14.1466,F
962,70A-R-1,70A,70A,"North Waltham - Central Square, Cambridge",Local Bus,3,38261802,University Park,BUS42018-hbt48011-Weekday-02,11.544,R
963,70A-R-2,70A,70A,"North Waltham - Central Square, Cambridge",Local Bus,3,38261782,University Park,BUS42018-hbt48011-Weekday-02,14.4702,R
964,72-F-1,72,72,Huron Avenue - Harvard,Local Bus,3,38263027,Huron Ave,BUS42018-hbt48011-Weekday-02,2.17593,F
965,72-R-1,72,72,Huron Avenue - Harvard,Local Bus,3,38261930,Cambridge St & Felton St,BUS42018-hbt48011-Weekday-02,2.34577,R
966,72-R-2,72,72,Huron Avenue - Harvard,Local Bus,3,38263028,Harvard,BUS42018-hbt48011-Weekday-02,2.29149,R
967,73-R-1,73,73,Waverley Square - Harvard,Key Bus,3,38263117,Harvard,BUS42018-hbt48011-Weekday-02,2.71905,R
968,74-F-1,74,74,Belmont Center - Harvard via Concord Avenue,Local Bus,3,38261931,Belmont Center,BUS42018-hbt48011-Weekday-02,4.33517,F
969,74-R-1,74,74,Belmont Center - Harvard via Concord Avenue,Local Bus,3,38261933,Harvard,BUS42018-hbt48011-Weekday-02,4.44421,R
970,75-F-1,75,75,Belmont Center - Harvard via Fresh Pond Parkway,Local Bus,3,38261935,Belmont Center,BUS42018-hbt48011-Weekday-02,4.631,F
971,75-R-1,75,75,Belmont Center - Harvard via Fresh Pond Parkway,Local Bus,3,38261934,Harvard,BUS42018-hbt48011-Weekday-02,4.71611,R
972,76-F-1,76,76,Lincoln Lab/Hanscom Air Force Base - Alewife,Local Bus,3,38261998,Five Forks via Lexington Center,BUS42018-hbt48011-Weekday-02,9.15972,F
973,76-F-2,76,76,Lincoln Lab/Hanscom Air Force Base - Alewife,Local Bus,3,38262004,Hanscom Civil Airport & Lincoln Lab,BUS42018-hbt48011-Weekday-02,11.7329,F
974,76-F-3,76,76,Lincoln Lab/Hanscom Air Force Base - Alewife,Local Bus,3,38261994,Hanscom Civil Airport & Lincoln Lab,BUS42018-hbt48011-Weekday-02,16.0481,F
975,76-R-1,76,76,Lincoln Lab/Hanscom Air Force Base - Alewife,Local Bus,3,38261995,Alewife,BUS42018-hbt48011-Weekday-02,9.0998,R
976,76-R-2,76,76,Lincoln Lab/Hanscom Air Force Base - Alewife,Local Bus,3,38262005,Alewife,BUS42018-hbt48011-Weekday-02,11.7851,R
977,76-R-3,76,76,Lincoln Lab/Hanscom Air Force Base - Alewife,Local Bus,3,38261996,Alewife,BUS42018-hbt48011-Weekday-02,16.1002,R
978,77-F-1,77,77,Arlington Heights - Harvard,Key Bus,3,38262057,Arlington Heights,BUS42018-hbt48011-Weekday-02,5.41428,F
979,77-R-1,77,77,Arlington Heights - Harvard,Key Bus,3,38261499,Harvard,BUS42018-hbt48011-Weekday-02,5.58173,R
980,78-F-1,78,78,Arlmont Village - Harvard,Local Bus,3,38262297,Arlington Heights,BUS42018-hbt48011-Weekday-02,6.0361,F
981,78-F-2,78,78,Arlmont Village - Harvard,Local Bus,3,38261963,Arlmont Village,BUS42018-hbt48011-Weekday-02,7.8778,F
982,78-R-1,78,78,Arlmont Village - Harvard,Local Bus,3,38262298,Harvard,BUS42018-hbt48011-Weekday-02,5.94583,R
983,78-R-2,78,78,Arlmont Village - Harvard,Local Bus,3,38261951,Harvard,BUS42018-hbt48011-Weekday-02,6.94414,R
984,79-F-1,79,79,Arlington Heights - Alewife,Local Bus,3,38262363,Arlington Heights,BUS42018-hbt48011-Weekday-02,3.836,F
985,79-R-1,79,79,Arlington Heights - Alewife,Local Bus,3,38262418,Alewife,BUS42018-hbt48011-Weekday-02,3.36792,R
986,79-R-2,79,79,Arlington Heights - Alewife,Local Bus,3,38262364,Alewife,BUS42018-hbt48011-Weekday-02,3.86739,R
987,80-F-1,80,80,Arlington Center - Lechmere,Local Bus,3,38262421,Arlington Center,BUS42018-hbt48011-Weekday-02,6.1438,F
988,80-R-1,80,80,Arlington Center - Lechmere,Local Bus,3,38262422,Lechmere,BUS42018-hbt48011-Weekday-02,5.94042,R
989,83-F-1,83,83,"Rindge Avenue - Central Square, Cambridge",Local Bus,3,38262499,Rindge Ave,BUS42018-hbt48011-Weekday-02,2.37484,F
990,83-F-2,83,83,"Rindge Avenue - Central Square, Cambridge",Local Bus,3,38261532,Rindge Ave,BUS42018-hbt48011-Weekday-02,3.4405,F
991,83-R-1,83,83,"Rindge Avenue - Central Square, Cambridge",Local Bus,3,38261531,Central Square,BUS42018-hbt48011-Weekday-02,3.42398,R
992,84-F-1,84,84,Arlmont Village - Alewife,Commuter Bus,3,38261503,Arlmont Village,BUS42018-hbt48011-Weekday-02,3.28004,F
993,84-R-1,84,84,Arlmont Village - Alewife,Commuter Bus,3,38261502,Alewife,BUS42018-hbt48011-Weekday-02,4.20765,R
994,85-F-1,85,85,Spring Hill - Kendall/MIT,Local Bus,3,38262582,Spring Hill,BUS42018-hbt48011-Weekday-02,2.24475,F
995,85-R-1,85,85,Spring Hill - Kendall/MIT,Local Bus,3,38262584,Kendall/MIT,BUS42018-hbt48011-Weekday-02,2.37882,R
996,86-F-1,86,86,Sullivan - Reservoir,Local Bus,3,38262920,Sullivan,BUS42018-hbt48011-Weekday-02,6.59284,F
997,86-R-1,86,86,Sullivan - Reservoir,Local Bus,3,38262919,Reservoir,BUS42018-hbt48011-Weekday-02,6.77693,R
998,87-F-1,87,87,Clarendon Hill or Arlington Center - Lechmere via Somerville Avenue,Local Bus,3,38262638,Clarendon Hill,BUS42018-hbt48011-Weekday-02,4.49978,F
999,87-F-2,87,87,Clarendon Hill or Arlington Center - Lechmere via Somerville Avenue,Local Bus,3,38262627,Arlington Center,BUS42018-hbt48011-Weekday-02,5.6046,F
1000,87-R-1,87,87,Clarendon Hill or Arlington Center - Lechmere via Somerville Avenue,Local Bus,3,38262644,Lechmere,BUS42018-hbt48011-Weekday-02,3.84598,R
1001,87-R-2,87,87,Clarendon Hill or Arlington Center - Lechmere via Somerville Avenue,Local Bus,3,38262629,Lechmere,BUS42018-hbt48011-Weekday-02,4.95079,R
1002,88-F-1,88,88,Clarendon Hill - Lechmere via Highland Avenue,Local Bus,3,38262700,Clarendon Hill,BUS42018-hbt48011-Weekday-02,2.269,F
1003,88-F-2,88,88,Clarendon Hill - Lechmere via Highland Avenue,Local Bus,3,38262628,Clarendon Hill,BUS42018-hbt48011-Weekday-02,4.046,F
1004,88-R-1,88,88,Clarendon Hill - Lechmere via Highland Avenue,Local Bus,3,38262761,Davis,BUS42018-hbt48011-Weekday-02,1.18858,R
1005,88-R-2,88,88,Clarendon Hill - Lechmere via Highland Avenue,Local Bus,3,38262626,Lechmere,BUS42018-hbt48011-Weekday-02,3.97079,R
1006,71-F-1,71,71,Watertown Square - Harvard,Key Bus,3,38270465,Watertown Square,BUS42018-htt48011-Weekday-02,3.62172,F
1007,71-F-2,71,71,Watertown Square - Harvard,Key Bus,3,38270468,Watertown Square,BUS42018-htt48011-Weekday-02,3.96464,F
1008,71-R-1,71,71,Watertown Square - Harvard,Key Bus,3,38270467,Harvard,BUS42018-htt48011-Weekday-02,3.61902,R
1009,71-R-2,71,71,Watertown Square - Harvard,Key Bus,3,38270466,Harvard,BUS42018-htt48011-Weekday-02,4.17963,R
1010,73-F-1,73,73,Waverley Square - Harvard,Key Bus,3,38271276,Waverley,BUS42018-htt48011-Weekday-02,3.97043,F
1011,73-F-2,73,73,Waverley Square - Harvard,Key Bus,3,38270502,Waverley,BUS42018-htt48011-Weekday-02,4.31335,F
1012,73-R-2,73,73,Waverley Square - Harvard,Key Bus,3,38270497,Harvard,BUS42018-htt48011-Weekday-02,3.96774,R
1013,73-R-3,73,73,Waverley Square - Harvard,Key Bus,3,38270499,Harvard,BUS42018-htt48011-Weekday-02,4.52834,R
1014,77-F-2,77,77,Arlington Heights - Harvard,Key Bus,3,38270470,North Cambridge,BUS42018-htt48011-Weekday-02,1.75328,F
1015,77-R-2,77,77,Arlington Heights - Harvard,Key Bus,3,38270464,Harvard,BUS42018-htt48011-Weekday-02,1.76012,R
1016,Boat-F1-F-1,Boat-F1,,Hingham/Hull Ferry,Ferry,4,Boat-F1-1215-Long-Weekday,Hingham,Boat-F1-Weekday,10.0107,F
1017,Boat-F1-F-2,Boat-F1,,Hingham/Hull Ferry,Ferry,4,Boat-F1-0800-Long-Weekday,Hull,Boat-F1-Weekday,8.67753,F
1018,Boat-F1-F-3,Boat-F1,,Hingham/Hull Ferry,Ferry,4,Boat-F1-0650-Rowes-Weekday,Hingham,Boat-F1-Weekday,10.2409,F
1019,Boat-F1-F-4,Boat-F1,,Hingham/Hull Ferry,Ferry,4,Boat-F1-1300-Long-Weekday,Hingham via Hull,Boat-F1-Weekday,12.1597,F
1020,Boat-F1-F-5,Boat-F1,,Hingham/Hull Ferry,Ferry,4,Boat-F1-0910-Long-Weekday,Hingham via Logan Airport,Boat-F1-Weekday,10.505,F
1021,Boat-F1-F-6,Boat-F1,,Hingham/Hull Ferry,Ferry,4,Boat-F1-0625-Long-Weekday,Hull via Logan Airport,Boat-F1-Weekday,8.96339,F
1022,Boat-F1-F-7,Boat-F1,,Hingham/Hull Ferry,Ferry,4,Boat-F1-1100-Long-Weekday,Hingham via Logan Airport & Hull,Boat-F1-Weekday,12.4456,F
1023,Boat-F1-R-1,Boat-F1,,Hingham/Hull Ferry,Ferry,4,Boat-F1-1400-Hingham-Weekday,Boston-Long Wharf,Boat-F1-Weekday,10.0107,R
1024,Boat-F1-R-2,Boat-F1,,Hingham/Hull Ferry,Ferry,4,Boat-F1-0600-Hingham-Weekday,Boston-Rowes Wharf,Boat-F1-Weekday,10.2409,R
1025,Boat-F1-R-3,Boat-F1,,Hingham/Hull Ferry,Ferry,4,Boat-F1-0730-Hull-Weekday,Boston-Long Wharf,Boat-F1-Weekday,8.67753,R
1026,Boat-F1-R-4,Boat-F1,,Hingham/Hull Ferry,Ferry,4,Boat-F1-0540-Hingham-Weekday,Boston-Long Wharf via Hull,Boat-F1-Weekday,12.1597,R
1027,Boat-F1-R-5,Boat-F1,,Hingham/Hull Ferry,Ferry,4,Boat-F1-1000-Hingham-Weekday,Boston-Long Wharf via Logan Airport,Boat-F1-Weekday,10.505,R
1028,Boat-F1-R-6,Boat-F1,,Hingham/Hull Ferry,Ferry,4,Boat-F1-1300-Hingham-Weekday,Boston-Long Wharf via Hull & Logan Airport,Boat-F1-Weekday,12.4456,R
1029,Boat-F4-F-1,Boat-F4,,Charlestown Ferry,Ferry,4,Boat-F4-0630-Long-Weekday,Charlestown Navy Yard,Boat-F4-Weekday,1.23757,F
1030,Boat-F4-R-1,Boat-F4,,Charlestown Ferry,Ferry,4,Boat-F4-0645-Charlestown-Weekday,Boston-Long Wharf,Boat-F4-Weekday,1.23757,R
1031,CR-Fairmount-F-1,CR-Fairmount,,Fairmount Line,Commuter Rail,2,CR-Weekday-Fall-18-751,Readville,CR-Weekday-Fairmount-Fall-18,9.18267,F
1032,CR-Fairmount-R-1,CR-Fairmount,,Fairmount Line,Commuter Rail,2,CR-Weekday-Fall-18-750,South Station,CR-Weekday-Fairmount-Fall-18,9.18267,R
1033,CR-Fitchburg-F-1,CR-Fitchburg,,Fitchburg Line,Commuter Rail,2,CR-Weekday-Fall-18-401,Wachusett,CR-Weekday-Fitchburg-Fall-18,53.5021,F
1034,CR-Fitchburg-F-2,CR-Fitchburg,,Fitchburg Line,Commuter Rail,2,CR-Weekday-Fall-18-491,Littleton/Rte 495,CR-Weekday-Fitchburg-Fall-18,30.0462,F
1035,CR-Fitchburg-F-3,CR-Fitchburg,,Fitchburg Line,Commuter Rail,2,CR-Weekday-Fall-18-493,Littleton/Rte 495,CR-Weekday-Fitchburg-Fall-18,30.0462,F
1036,CR-Fitchburg-F-4,CR-Fitchburg,,Fitchburg Line,Commuter Rail,2,CR-Weekday-Fall-18-421,Wachusett,CR-Weekday-Fitchburg-Fall-18,53.5021,F
1037,CR-Fitchburg-F-5,CR-Fitchburg,,Fitchburg Line,Commuter Rail,2,CR-Weekday-Fall-18-409,Wachusett,CR-Weekday-Fitchburg-Fall-18,53.5021,F
1038,CR-Fitchburg-F-6,CR-Fitchburg,,Fitchburg Line,Commuter Rail,2,CR-Weekday-Fall-18-403,Wachusett,CR-Weekday-Fitchburg-Fall-18,53.5021,F
1039,CR-Fitchburg-F-7,CR-Fitchburg,,Fitchburg Line,Commuter Rail,2,CR-Weekday-Fall-18-419,Wachusett,CR-Weekday-Fitchburg-Fall-18,53.5021,F
1040,CR-Fitchburg-F-8,CR-Fitchburg,,Fitchburg Line,Commuter Rail,2,CR-Weekday-Fall-18-423,Wachusett,CR-Weekday-Fitchburg-Fall-18,53.5021,F
1041,CR-Fitchburg-R-1,CR-Fitchburg,,Fitchburg Line,Commuter Rail,2,CR-Weekday-Fall-18-404,North Station,CR-Weekday-Fitchburg-Fall-18,53.5021,R
1042,CR-Fitchburg-R-2,CR-Fitchburg,,Fitchburg Line,Commuter Rail,2,CR-Weekday-Fall-18-408,North Station,CR-Weekday-Fitchburg-Fall-18,53.5021,R
1043,CR-Fitchburg-R-3,CR-Fitchburg,,Fitchburg Line,Commuter Rail,2,CR-Weekday-Fall-18-494,North Station,CR-Weekday-Fitchburg-Fall-18,30.0462,R
